LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
USA	HOUSECOST	REAL	IDX2015	Q	1982-Q4	64.12025013	
USA	HOUSECOST	REAL	IDX2015	Q	1983-Q1	64.55119783	
USA	HOUSECOST	REAL	IDX2015	Q	1983-Q2	64.60146992	
USA	HOUSECOST	REAL	IDX2015	Q	1983-Q3	64.3425386	
USA	HOUSECOST	REAL	IDX2015	Q	1983-Q4	64.37508913	
USA	HOUSECOST	REAL	IDX2015	Q	1984-Q1	64.50814372	
USA	HOUSECOST	REAL	IDX2015	Q	1984-Q2	64.85236117	
USA	HOUSECOST	REAL	IDX2015	Q	1984-Q3	65.08252138	
USA	HOUSECOST	REAL	IDX2015	Q	1984-Q4	65.59152926	
USA	HOUSECOST	REAL	IDX2015	Q	1985-Q1	65.62143746	
USA	HOUSECOST	REAL	IDX2015	Q	1985-Q2	66.09821895	
USA	HOUSECOST	REAL	IDX2015	Q	1985-Q3	66.90224122	
USA	HOUSECOST	REAL	IDX2015	Q	1985-Q4	67.61413256	
USA	HOUSECOST	REAL	IDX2015	Q	1986-Q1	68.27170283	
USA	HOUSECOST	REAL	IDX2015	Q	1986-Q2	69.78505469	
USA	HOUSECOST	REAL	IDX2015	Q	1986-Q3	70.78521871	
USA	HOUSECOST	REAL	IDX2015	Q	1986-Q4	71.90583516	
USA	HOUSECOST	REAL	IDX2015	Q	1987-Q1	72.65599038	
USA	HOUSECOST	REAL	IDX2015	Q	1987-Q2	73.31294194	
USA	HOUSECOST	REAL	IDX2015	Q	1987-Q3	73.78446041	
USA	HOUSECOST	REAL	IDX2015	Q	1987-Q4	74.03111269	
USA	HOUSECOST	REAL	IDX2015	Q	1988-Q1	74.66535967	
USA	HOUSECOST	REAL	IDX2015	Q	1988-Q2	75.40783394	
USA	HOUSECOST	REAL	IDX2015	Q	1988-Q3	75.20193642	
USA	HOUSECOST	REAL	IDX2015	Q	1988-Q4	75.45067422	
USA	HOUSECOST	REAL	IDX2015	Q	1989-Q1	75.51635592	
USA	HOUSECOST	REAL	IDX2015	Q	1989-Q2	75.46308703	
USA	HOUSECOST	REAL	IDX2015	Q	1989-Q3	76.63784046	
USA	HOUSECOST	REAL	IDX2015	Q	1989-Q4	76.95141192	
USA	HOUSECOST	REAL	IDX2015	Q	1990-Q1	76.11091672	
USA	HOUSECOST	REAL	IDX2015	Q	1990-Q2	75.36627704	
USA	HOUSECOST	REAL	IDX2015	Q	1990-Q3	74.52979625	
USA	HOUSECOST	REAL	IDX2015	Q	1990-Q4	73.36204938	
USA	HOUSECOST	REAL	IDX2015	Q	1991-Q1	73.52476249	
USA	HOUSECOST	REAL	IDX2015	Q	1991-Q2	73.12656936	
USA	HOUSECOST	REAL	IDX2015	Q	1991-Q3	72.76484584	
USA	HOUSECOST	REAL	IDX2015	Q	1991-Q4	72.87641644	
USA	HOUSECOST	REAL	IDX2015	Q	1992-Q1	73.29795332	
USA	HOUSECOST	REAL	IDX2015	Q	1992-Q2	72.71458095	
USA	HOUSECOST	REAL	IDX2015	Q	1992-Q3	72.88373751	
USA	HOUSECOST	REAL	IDX2015	Q	1992-Q4	72.94760514	
USA	HOUSECOST	REAL	IDX2015	Q	1993-Q1	72.54291549	
USA	HOUSECOST	REAL	IDX2015	Q	1993-Q2	72.77997257	
USA	HOUSECOST	REAL	IDX2015	Q	1993-Q3	73.00352542	
USA	HOUSECOST	REAL	IDX2015	Q	1993-Q4	73.28591303	
USA	HOUSECOST	REAL	IDX2015	Q	1994-Q1	73.68115374	
USA	HOUSECOST	REAL	IDX2015	Q	1994-Q2	73.87796042	
USA	HOUSECOST	REAL	IDX2015	Q	1994-Q3	73.80385472	
USA	HOUSECOST	REAL	IDX2015	Q	1994-Q4	73.83533804	
USA	HOUSECOST	REAL	IDX2015	Q	1995-Q1	73.9504176	
USA	HOUSECOST	REAL	IDX2015	Q	1995-Q2	73.92838076	
USA	HOUSECOST	REAL	IDX2015	Q	1995-Q3	74.32986602	
USA	HOUSECOST	REAL	IDX2015	Q	1995-Q4	74.43999153	
USA	HOUSECOST	REAL	IDX2015	Q	1996-Q1	74.67841108	
USA	HOUSECOST	REAL	IDX2015	Q	1996-Q2	74.67095074	
USA	HOUSECOST	REAL	IDX2015	Q	1996-Q3	74.85350601	
USA	HOUSECOST	REAL	IDX2015	Q	1996-Q4	74.76558781	
USA	HOUSECOST	REAL	IDX2015	Q	1997-Q1	74.89845403	
USA	HOUSECOST	REAL	IDX2015	Q	1997-Q2	75.34456097	
USA	HOUSECOST	REAL	IDX2015	Q	1997-Q3	75.70790214	
USA	HOUSECOST	REAL	IDX2015	Q	1997-Q4	76.27888828	
USA	HOUSECOST	REAL	IDX2015	Q	1998-Q1	77.22751086	
USA	HOUSECOST	REAL	IDX2015	Q	1998-Q2	78.15596535	
USA	HOUSECOST	REAL	IDX2015	Q	1998-Q3	78.93521915	
USA	HOUSECOST	REAL	IDX2015	Q	1998-Q4	80.01722062	
USA	HOUSECOST	REAL	IDX2015	Q	1999-Q1	80.98173266	
USA	HOUSECOST	REAL	IDX2015	Q	1999-Q2	81.73883227	
USA	HOUSECOST	REAL	IDX2015	Q	1999-Q3	82.57336885	
USA	HOUSECOST	REAL	IDX2015	Q	1999-Q4	83.32763163	
USA	HOUSECOST	REAL	IDX2015	Q	2000-Q1	84.09356979	
USA	HOUSECOST	REAL	IDX2015	Q	2000-Q2	85.12385922	
USA	HOUSECOST	REAL	IDX2015	Q	2000-Q3	85.94900765	
USA	HOUSECOST	REAL	IDX2015	Q	2000-Q4	86.962413	
USA	HOUSECOST	REAL	IDX2015	Q	2001-Q1	87.97920551	
USA	HOUSECOST	REAL	IDX2015	Q	2001-Q2	88.97802023	
USA	HOUSECOST	REAL	IDX2015	Q	2001-Q3	90.29297454	
USA	HOUSECOST	REAL	IDX2015	Q	2001-Q4	91.65289765	
USA	HOUSECOST	REAL	IDX2015	Q	2002-Q1	93.01488523	
USA	HOUSECOST	REAL	IDX2015	Q	2002-Q2	94.0095693	
USA	HOUSECOST	REAL	IDX2015	Q	2002-Q3	95.34751547	
USA	HOUSECOST	REAL	IDX2015	Q	2002-Q4	96.80713589	
USA	HOUSECOST	REAL	IDX2015	Q	2003-Q1	97.83943793	
USA	HOUSECOST	REAL	IDX2015	Q	2003-Q2	99.39020184	
USA	HOUSECOST	REAL	IDX2015	Q	2003-Q3	100.7281818	
USA	HOUSECOST	REAL	IDX2015	Q	2003-Q4	102.54115	
USA	HOUSECOST	REAL	IDX2015	Q	2004-Q1	103.9628263	
USA	HOUSECOST	REAL	IDX2015	Q	2004-Q2	105.8569957	
USA	HOUSECOST	REAL	IDX2015	Q	2004-Q3	108.0446194	
USA	HOUSECOST	REAL	IDX2015	Q	2004-Q4	109.7857426	
USA	HOUSECOST	REAL	IDX2015	Q	2005-Q1	111.8829373	
USA	HOUSECOST	REAL	IDX2015	Q	2005-Q2	114.1437892	
USA	HOUSECOST	REAL	IDX2015	Q	2005-Q3	115.8890025	
USA	HOUSECOST	REAL	IDX2015	Q	2005-Q4	117.4257858	
USA	HOUSECOST	REAL	IDX2015	Q	2006-Q1	118.5586395	
USA	HOUSECOST	REAL	IDX2015	Q	2006-Q2	118.4634135	
USA	HOUSECOST	REAL	IDX2015	Q	2006-Q3	117.8273306	
USA	HOUSECOST	REAL	IDX2015	Q	2006-Q4	118.6069005	
USA	HOUSECOST	REAL	IDX2015	Q	2007-Q1	118.214788	
USA	HOUSECOST	REAL	IDX2015	Q	2007-Q2	116.9861733	
USA	HOUSECOST	REAL	IDX2015	Q	2007-Q3	114.867825	
USA	HOUSECOST	REAL	IDX2015	Q	2007-Q4	111.7088078	
USA	HOUSECOST	REAL	IDX2015	Q	2008-Q1	108.1925196	
USA	HOUSECOST	REAL	IDX2015	Q	2008-Q2	104.1002515	
USA	HOUSECOST	REAL	IDX2015	Q	2008-Q3	100.449353	
USA	HOUSECOST	REAL	IDX2015	Q	2008-Q4	98.98626342	
USA	HOUSECOST	REAL	IDX2015	Q	2009-Q1	99.05737603	
USA	HOUSECOST	REAL	IDX2015	Q	2009-Q2	97.18954043	
USA	HOUSECOST	REAL	IDX2015	Q	2009-Q3	96.06309192	
USA	HOUSECOST	REAL	IDX2015	Q	2009-Q4	95.24605628	
USA	HOUSECOST	REAL	IDX2015	Q	2010-Q1	94.03708124	
USA	HOUSECOST	REAL	IDX2015	Q	2010-Q2	93.48659775	
USA	HOUSECOST	REAL	IDX2015	Q	2010-Q3	91.79166216	
USA	HOUSECOST	REAL	IDX2015	Q	2010-Q4	90.32757991	
USA	HOUSECOST	REAL	IDX2015	Q	2011-Q1	87.58006405	
USA	HOUSECOST	REAL	IDX2015	Q	2011-Q2	86.01043147	
USA	HOUSECOST	REAL	IDX2015	Q	2011-Q3	85.91948494	
USA	HOUSECOST	REAL	IDX2015	Q	2011-Q4	85.77638387	
USA	HOUSECOST	REAL	IDX2015	Q	2012-Q1	85.57986377	
USA	HOUSECOST	REAL	IDX2015	Q	2012-Q2	86.76627637	
USA	HOUSECOST	REAL	IDX2015	Q	2012-Q3	87.60488735	
USA	HOUSECOST	REAL	IDX2015	Q	2012-Q4	88.42879961	
USA	HOUSECOST	REAL	IDX2015	Q	2013-Q1	89.93842873	
USA	HOUSECOST	REAL	IDX2015	Q	2013-Q2	91.73118398	
USA	HOUSECOST	REAL	IDX2015	Q	2013-Q3	92.8235284	
USA	HOUSECOST	REAL	IDX2015	Q	2013-Q4	93.38799408	
USA	HOUSECOST	REAL	IDX2015	Q	2014-Q1	94.11796409	
USA	HOUSECOST	REAL	IDX2015	Q	2014-Q2	94.53747533	
USA	HOUSECOST	REAL	IDX2015	Q	2014-Q3	95.35215421	
USA	HOUSECOST	REAL	IDX2015	Q	2014-Q4	96.74221564	
USA	HOUSECOST	REAL	IDX2015	Q	2015-Q1	98.50129491	
USA	HOUSECOST	REAL	IDX2015	Q	2015-Q2	99.29921687	
USA	HOUSECOST	REAL	IDX2015	Q	2015-Q3	100.3212968	
USA	HOUSECOST	REAL	IDX2015	Q	2015-Q4	101.8781914	
USA	HOUSECOST	REAL	IDX2015	Q	2016-Q1	103.2351548	
USA	HOUSECOST	REAL	IDX2015	Q	2016-Q2	104.0173284	
USA	HOUSECOST	REAL	IDX2015	Q	2016-Q3	105.1984408	
USA	HOUSECOST	REAL	IDX2015	Q	2016-Q4	106.4536525	
USA	HOUSECOST	REAL	IDX2015	Q	2017-Q1	107.2677189	
USA	HOUSECOST	REAL	IDX2015	Q	2017-Q2	108.9156678	
USA	HOUSECOST	REAL	IDX2015	Q	2017-Q3	110.2519671	
USA	HOUSECOST	REAL	IDX2015	Q	2017-Q4	111.3339339	
USA	HOUSECOST	REAL	IDX2015	Q	2018-Q1	112.6891899	
USA	HOUSECOST	REAL	IDX2015	Q	2018-Q2	113.5424164	
USA	HOUSECOST	REAL	IDX2015	Q	2018-Q3	114.6154073	
USA	HOUSECOST	REAL	IDX2015	Q	2018-Q4	115.7319701	
USA	HOUSECOST	REAL	IDX2015	Q	2019-Q1	117.085287	
USA	HOUSECOST	REAL	IDX2015	Q	2019-Q2	117.8176387	
USA	HOUSECOST	REAL	IDX2015	Q	2019-Q3	118.8713322	
USA	HOUSECOST	REAL	IDX2015	Q	2019-Q4	120.1809848	
USA	HOUSECOST	REAL	IDX2015	Q	2020-Q1	121.7862372	
USA	HOUSECOST	RENT	IDX2015	Q	1960-Q1	8.625589525	
USA	HOUSECOST	RENT	IDX2015	Q	1960-Q2	8.671470321	
USA	HOUSECOST	RENT	IDX2015	Q	1960-Q3	8.694410718	
USA	HOUSECOST	RENT	IDX2015	Q	1960-Q4	8.740291514	
USA	HOUSECOST	RENT	IDX2015	Q	1961-Q1	8.740291514	
USA	HOUSECOST	RENT	IDX2015	Q	1961-Q2	8.740291514	
USA	HOUSECOST	RENT	IDX2015	Q	1961-Q3	8.763231911	
USA	HOUSECOST	RENT	IDX2015	Q	1961-Q4	8.797642508	
USA	HOUSECOST	RENT	IDX2015	Q	1962-Q1	8.809112707	
USA	HOUSECOST	RENT	IDX2015	Q	1962-Q2	8.843523303	
USA	HOUSECOST	RENT	IDX2015	Q	1962-Q3	8.8779339	
USA	HOUSECOST	RENT	IDX2015	Q	1962-Q4	8.8779339	
USA	HOUSECOST	RENT	IDX2015	Q	1963-Q1	8.923814695	
USA	HOUSECOST	RENT	IDX2015	Q	1963-Q2	8.946755093	
USA	HOUSECOST	RENT	IDX2015	Q	1963-Q3	8.981165689	
USA	HOUSECOST	RENT	IDX2015	Q	1963-Q4	9.027046484	
USA	HOUSECOST	RENT	IDX2015	Q	1964-Q1	9.07292728	
USA	HOUSECOST	RENT	IDX2015	Q	1964-Q2	9.084397479	
USA	HOUSECOST	RENT	IDX2015	Q	1964-Q3	9.130278274	
USA	HOUSECOST	RENT	IDX2015	Q	1964-Q4	9.176159069	
USA	HOUSECOST	RENT	IDX2015	Q	1965-Q1	9.244980262	
USA	HOUSECOST	RENT	IDX2015	Q	1965-Q2	9.256450461	
USA	HOUSECOST	RENT	IDX2015	Q	1965-Q3	9.290861058	
USA	HOUSECOST	RENT	IDX2015	Q	1965-Q4	9.348212052	
USA	HOUSECOST	RENT	IDX2015	Q	1966-Q1	9.405563046	
USA	HOUSECOST	RENT	IDX2015	Q	1966-Q2	9.543205432	
USA	HOUSECOST	RENT	IDX2015	Q	1966-Q3	9.612026625	
USA	HOUSECOST	RENT	IDX2015	Q	1966-Q4	9.715258415	
USA	HOUSECOST	RENT	IDX2015	Q	1967-Q1	9.784079608	
USA	HOUSECOST	RENT	IDX2015	Q	1967-Q2	9.841430602	
USA	HOUSECOST	RENT	IDX2015	Q	1967-Q3	9.933192193	
USA	HOUSECOST	RENT	IDX2015	Q	1967-Q4	10.01348358	
USA	HOUSECOST	RENT	IDX2015	Q	1968-Q1	10.11671537	
USA	HOUSECOST	RENT	IDX2015	Q	1968-Q2	10.23141736	
USA	HOUSECOST	RENT	IDX2015	Q	1968-Q3	10.47229154	
USA	HOUSECOST	RENT	IDX2015	Q	1968-Q4	10.63287432	
USA	HOUSECOST	RENT	IDX2015	Q	1969-Q1	10.8393379	
USA	HOUSECOST	RENT	IDX2015	Q	1969-Q2	11.10315247	
USA	HOUSECOST	RENT	IDX2015	Q	1969-Q3	11.33255645	
USA	HOUSECOST	RENT	IDX2015	Q	1969-Q4	11.56196043	
USA	HOUSECOST	RENT	IDX2015	Q	1970-Q1	11.8372452	
USA	HOUSECOST	RENT	IDX2015	Q	1970-Q2	12.13547037	
USA	HOUSECOST	RENT	IDX2015	Q	1970-Q3	12.35340415	
USA	HOUSECOST	RENT	IDX2015	Q	1970-Q4	12.57133793	
USA	HOUSECOST	RENT	IDX2015	Q	1971-Q1	12.59427832	
USA	HOUSECOST	RENT	IDX2015	Q	1971-Q2	12.59427832	
USA	HOUSECOST	RENT	IDX2015	Q	1971-Q3	12.8007419	
USA	HOUSECOST	RENT	IDX2015	Q	1971-Q4	12.96132469	
USA	HOUSECOST	RENT	IDX2015	Q	1972-Q1	13.11043727	
USA	HOUSECOST	RENT	IDX2015	Q	1972-Q2	13.22513926	
USA	HOUSECOST	RENT	IDX2015	Q	1972-Q3	13.39719224	
USA	HOUSECOST	RENT	IDX2015	Q	1972-Q4	13.48895383	
USA	HOUSECOST	RENT	IDX2015	Q	1973-Q1	13.59218562	
USA	HOUSECOST	RENT	IDX2015	Q	1973-Q2	13.71835781	
USA	HOUSECOST	RENT	IDX2015	Q	1973-Q3	13.94776179	
USA	HOUSECOST	RENT	IDX2015	Q	1973-Q4	14.39509954	
USA	HOUSECOST	RENT	IDX2015	Q	1974-Q1	14.69332471	
USA	HOUSECOST	RENT	IDX2015	Q	1974-Q2	14.98007968	
USA	HOUSECOST	RENT	IDX2015	Q	1974-Q3	15.46182803	
USA	HOUSECOST	RENT	IDX2015	Q	1974-Q4	15.96651678	
USA	HOUSECOST	RENT	IDX2015	Q	1975-Q1	16.39091414	
USA	HOUSECOST	RENT	IDX2015	Q	1975-Q2	16.65472871	
USA	HOUSECOST	RENT	IDX2015	Q	1975-Q3	16.88413269	
USA	HOUSECOST	RENT	IDX2015	Q	1975-Q4	17.19382806	
USA	HOUSECOST	RENT	IDX2015	Q	1976-Q1	17.41176183	
USA	HOUSECOST	RENT	IDX2015	Q	1976-Q2	17.52646382	
USA	HOUSECOST	RENT	IDX2015	Q	1976-Q3	17.85909959	
USA	HOUSECOST	RENT	IDX2015	Q	1976-Q4	18.01968237	
USA	HOUSECOST	RENT	IDX2015	Q	1977-Q1	18.30643734	
USA	HOUSECOST	RENT	IDX2015	Q	1977-Q2	18.6964241	
USA	HOUSECOST	RENT	IDX2015	Q	1977-Q3	19.10935126	
USA	HOUSECOST	RENT	IDX2015	Q	1977-Q4	19.47639762	
USA	HOUSECOST	RENT	IDX2015	Q	1978-Q1	19.91226518	
USA	HOUSECOST	RENT	IDX2015	Q	1978-Q2	20.43989433	
USA	HOUSECOST	RENT	IDX2015	Q	1978-Q3	21.11663606	
USA	HOUSECOST	RENT	IDX2015	Q	1978-Q4	21.74749699	
USA	HOUSECOST	RENT	IDX2015	Q	1979-Q1	22.29806654	
USA	HOUSECOST	RENT	IDX2015	Q	1979-Q2	23.10098046	
USA	HOUSECOST	RENT	IDX2015	Q	1979-Q3	24.11035795	
USA	HOUSECOST	RENT	IDX2015	Q	1979-Q4	25.28031824	
USA	HOUSECOST	RENT	IDX2015	Q	1980-Q1	26.47321892	
USA	HOUSECOST	RENT	IDX2015	Q	1980-Q2	27.76935138	
USA	HOUSECOST	RENT	IDX2015	Q	1980-Q3	28.06757655	
USA	HOUSECOST	RENT	IDX2015	Q	1980-Q4	29.12283485	
USA	HOUSECOST	RENT	IDX2015	Q	1981-Q1	29.74222558	
USA	HOUSECOST	RENT	IDX2015	Q	1981-Q2	30.48778851	
USA	HOUSECOST	RENT	IDX2015	Q	1981-Q3	31.87568257	
USA	HOUSECOST	RENT	IDX2015	Q	1981-Q4	32.35743092	
USA	HOUSECOST	RENT	IDX2015	Q	1982-Q1	32.4950733	
USA	HOUSECOST	RENT	IDX2015	Q	1982-Q2	33.27504683	
USA	HOUSECOST	RENT	IDX2015	Q	1982-Q3	33.92884816	
USA	HOUSECOST	RENT	IDX2015	Q	1982-Q4	33.58474219	
USA	HOUSECOST	RENT	IDX2015	Q	1983-Q1	33.96688715	
USA	HOUSECOST	RENT	IDX2015	Q	1983-Q2	34.3079094	
USA	HOUSECOST	RENT	IDX2015	Q	1983-Q3	34.65320298	
USA	HOUSECOST	RENT	IDX2015	Q	1983-Q4	35.07177224	
USA	HOUSECOST	RENT	IDX2015	Q	1984-Q1	35.50560153	
USA	HOUSECOST	RENT	IDX2015	Q	1984-Q2	35.96480561	
USA	HOUSECOST	RENT	IDX2015	Q	1984-Q3	36.4563577	
USA	HOUSECOST	RENT	IDX2015	Q	1984-Q4	36.91809533	
USA	HOUSECOST	RENT	IDX2015	Q	1985-Q1	37.41137199	
USA	HOUSECOST	RENT	IDX2015	Q	1985-Q2	37.97696342	
USA	HOUSECOST	RENT	IDX2015	Q	1985-Q3	38.57653729	
USA	HOUSECOST	RENT	IDX2015	Q	1985-Q4	39.15906935	
USA	HOUSECOST	RENT	IDX2015	Q	1986-Q1	39.66509183	
USA	HOUSECOST	RENT	IDX2015	Q	1986-Q2	40.24144827	
USA	HOUSECOST	RENT	IDX2015	Q	1986-Q3	40.62634217	
USA	HOUSECOST	RENT	IDX2015	Q	1986-Q4	41.10542399	
USA	HOUSECOST	RENT	IDX2015	Q	1987-Q1	41.57424343	
USA	HOUSECOST	RENT	IDX2015	Q	1987-Q2	42.07947015	
USA	HOUSECOST	RENT	IDX2015	Q	1987-Q3	42.52444757	
USA	HOUSECOST	RENT	IDX2015	Q	1987-Q4	43.07826098	
USA	HOUSECOST	RENT	IDX2015	Q	1988-Q1	43.66314877	
USA	HOUSECOST	RENT	IDX2015	Q	1988-Q2	44.09499247	
USA	HOUSECOST	RENT	IDX2015	Q	1988-Q3	44.59965143	
USA	HOUSECOST	RENT	IDX2015	Q	1988-Q4	45.06567907	
USA	HOUSECOST	RENT	IDX2015	Q	1989-Q1	45.54341776	
USA	HOUSECOST	RENT	IDX2015	Q	1989-Q2	46.06943253	
USA	HOUSECOST	RENT	IDX2015	Q	1989-Q3	46.66264924	
USA	HOUSECOST	RENT	IDX2015	Q	1989-Q4	47.24780247	
USA	HOUSECOST	RENT	IDX2015	Q	1990-Q1	47.81038744	
USA	HOUSECOST	RENT	IDX2015	Q	1990-Q2	48.49337911	
USA	HOUSECOST	RENT	IDX2015	Q	1990-Q3	49.48074974	
USA	HOUSECOST	RENT	IDX2015	Q	1990-Q4	49.86640474	
USA	HOUSECOST	RENT	IDX2015	Q	1991-Q1	50.50361495	
USA	HOUSECOST	RENT	IDX2015	Q	1991-Q2	50.88346294	
USA	HOUSECOST	RENT	IDX2015	Q	1991-Q3	51.32863781	
USA	HOUSECOST	RENT	IDX2015	Q	1991-Q4	51.80805333	
USA	HOUSECOST	RENT	IDX2015	Q	1992-Q1	52.30124044	
USA	HOUSECOST	RENT	IDX2015	Q	1992-Q2	52.66533123	
USA	HOUSECOST	RENT	IDX2015	Q	1992-Q3	53.05048107	
USA	HOUSECOST	RENT	IDX2015	Q	1992-Q4	53.4414305	
USA	HOUSECOST	RENT	IDX2015	Q	1993-Q1	53.85862934	
USA	HOUSECOST	RENT	IDX2015	Q	1993-Q2	54.30603706	
USA	HOUSECOST	RENT	IDX2015	Q	1993-Q3	54.6385229	
USA	HOUSECOST	RENT	IDX2015	Q	1993-Q4	55.00745985	
USA	HOUSECOST	RENT	IDX2015	Q	1994-Q1	55.52750749	
USA	HOUSECOST	RENT	IDX2015	Q	1994-Q2	55.89999653	
USA	HOUSECOST	RENT	IDX2015	Q	1994-Q3	56.32927068	
USA	HOUSECOST	RENT	IDX2015	Q	1994-Q4	56.78693061	
USA	HOUSECOST	RENT	IDX2015	Q	1995-Q1	57.17115203	
USA	HOUSECOST	RENT	IDX2015	Q	1995-Q2	57.71619547	
USA	HOUSECOST	RENT	IDX2015	Q	1995-Q3	58.19245345	
USA	HOUSECOST	RENT	IDX2015	Q	1995-Q4	58.68990243	
USA	HOUSECOST	RENT	IDX2015	Q	1996-Q1	59.16528027	
USA	HOUSECOST	RENT	IDX2015	Q	1996-Q2	59.57475672	
USA	HOUSECOST	RENT	IDX2015	Q	1996-Q3	60.06587841	
USA	HOUSECOST	RENT	IDX2015	Q	1996-Q4	60.45866349	
USA	HOUSECOST	RENT	IDX2015	Q	1997-Q1	60.9279907	
USA	HOUSECOST	RENT	IDX2015	Q	1997-Q2	61.38488698	
USA	HOUSECOST	RENT	IDX2015	Q	1997-Q3	61.85640511	
USA	HOUSECOST	RENT	IDX2015	Q	1997-Q4	62.39972163	
USA	HOUSECOST	RENT	IDX2015	Q	1998-Q1	62.89821607	
USA	HOUSECOST	RENT	IDX2015	Q	1998-Q2	63.43106004	
USA	HOUSECOST	RENT	IDX2015	Q	1998-Q3	63.95143952	
USA	HOUSECOST	RENT	IDX2015	Q	1998-Q4	64.56736094	
USA	HOUSECOST	RENT	IDX2015	Q	1999-Q1	64.82972314	
USA	HOUSECOST	RENT	IDX2015	Q	1999-Q2	65.32212263	
USA	HOUSECOST	RENT	IDX2015	Q	1999-Q3	65.74479685	
USA	HOUSECOST	RENT	IDX2015	Q	1999-Q4	66.19985795	
USA	HOUSECOST	RENT	IDX2015	Q	2000-Q1	66.81467823	
USA	HOUSECOST	RENT	IDX2015	Q	2000-Q2	67.35231204	
USA	HOUSECOST	RENT	IDX2015	Q	2000-Q3	67.93280685	
USA	HOUSECOST	RENT	IDX2015	Q	2000-Q4	68.53345467	
USA	HOUSECOST	RENT	IDX2015	Q	2001-Q1	69.10728561	
USA	HOUSECOST	RENT	IDX2015	Q	2001-Q2	69.85226326	
USA	HOUSECOST	RENT	IDX2015	Q	2001-Q3	70.55479357	
USA	HOUSECOST	RENT	IDX2015	Q	2001-Q4	71.25771702	
USA	HOUSECOST	RENT	IDX2015	Q	2002-Q1	72.017504	
USA	HOUSECOST	RENT	IDX2015	Q	2002-Q2	72.61278937	
USA	HOUSECOST	RENT	IDX2015	Q	2002-Q3	73.109137	
USA	HOUSECOST	RENT	IDX2015	Q	2002-Q4	73.60834797	
USA	HOUSECOST	RENT	IDX2015	Q	2003-Q1	73.982955	
USA	HOUSECOST	RENT	IDX2015	Q	2003-Q2	74.27247782	
USA	HOUSECOST	RENT	IDX2015	Q	2003-Q3	74.74980143	
USA	HOUSECOST	RENT	IDX2015	Q	2003-Q4	75.26606967	
USA	HOUSECOST	RENT	IDX2015	Q	2004-Q1	75.69603422	
USA	HOUSECOST	RENT	IDX2015	Q	2004-Q2	76.41666473	
USA	HOUSECOST	RENT	IDX2015	Q	2004-Q3	76.93815318	
USA	HOUSECOST	RENT	IDX2015	Q	2004-Q4	77.33147068	
USA	HOUSECOST	RENT	IDX2015	Q	2005-Q1	77.91855244	
USA	HOUSECOST	RENT	IDX2015	Q	2005-Q2	78.33694616	
USA	HOUSECOST	RENT	IDX2015	Q	2005-Q3	78.7013597	
USA	HOUSECOST	RENT	IDX2015	Q	2005-Q4	79.27884325	
USA	HOUSECOST	RENT	IDX2015	Q	2006-Q1	79.95289532	
USA	HOUSECOST	RENT	IDX2015	Q	2006-Q2	80.87762767	
USA	HOUSECOST	RENT	IDX2015	Q	2006-Q3	81.78345526	
USA	HOUSECOST	RENT	IDX2015	Q	2006-Q4	82.5783616	
USA	HOUSECOST	RENT	IDX2015	Q	2007-Q1	83.30487	
USA	HOUSECOST	RENT	IDX2015	Q	2007-Q2	84.00322793	
USA	HOUSECOST	RENT	IDX2015	Q	2007-Q3	84.68190889	
USA	HOUSECOST	RENT	IDX2015	Q	2007-Q4	85.19593376	
USA	HOUSECOST	RENT	IDX2015	Q	2008-Q1	85.79213288	
USA	HOUSECOST	RENT	IDX2015	Q	2008-Q2	86.20898215	
USA	HOUSECOST	RENT	IDX2015	Q	2008-Q3	86.76410182	
USA	HOUSECOST	RENT	IDX2015	Q	2008-Q4	86.94258919	
USA	HOUSECOST	RENT	IDX2015	Q	2009-Q1	87.1763568	
USA	HOUSECOST	RENT	IDX2015	Q	2009-Q2	87.49537629	
USA	HOUSECOST	RENT	IDX2015	Q	2009-Q3	87.54474893	
USA	HOUSECOST	RENT	IDX2015	Q	2009-Q4	87.21846172	
USA	HOUSECOST	RENT	IDX2015	Q	2010-Q1	87.01226117	
USA	HOUSECOST	RENT	IDX2015	Q	2010-Q2	87.01410714	
USA	HOUSECOST	RENT	IDX2015	Q	2010-Q3	87.1475824	
USA	HOUSECOST	RENT	IDX2015	Q	2010-Q4	87.57729161	
USA	HOUSECOST	RENT	IDX2015	Q	2011-Q1	87.94646871	
USA	HOUSECOST	RENT	IDX2015	Q	2011-Q2	88.26832145	
USA	HOUSECOST	RENT	IDX2015	Q	2011-Q3	88.8549558	
USA	HOUSECOST	RENT	IDX2015	Q	2011-Q4	89.62851724	
USA	HOUSECOST	RENT	IDX2015	Q	2012-Q1	90.13909668	
USA	HOUSECOST	RENT	IDX2015	Q	2012-Q2	90.68376458	
USA	HOUSECOST	RENT	IDX2015	Q	2012-Q3	91.2713422	
USA	HOUSECOST	RENT	IDX2015	Q	2012-Q4	92.01294116	
USA	HOUSECOST	RENT	IDX2015	Q	2013-Q1	92.63043357	
USA	HOUSECOST	RENT	IDX2015	Q	2013-Q2	93.26218532	
USA	HOUSECOST	RENT	IDX2015	Q	2013-Q3	93.93165295	
USA	HOUSECOST	RENT	IDX2015	Q	2013-Q4	94.57289432	
USA	HOUSECOST	RENT	IDX2015	Q	2014-Q1	95.30159807	
